,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
C29H55O11P,29,55,11,0,0,0,1,0,CHOP,Protein,610.348448389993,-0.40840833412886,-1,C29H55O11P,0,0,3,-8,-9,97.6448275862069,608.660776126943,0.339223873057449,-1.31034482758621,0.379310344827586,1.89655172413793,0,0.0344827586206897,0,Protein,Protein,Lipid
C30H30O7NS2P,30,30,7,1,0,2,1,0,CHONSP,Lignin,611.120064163869,0.108078648455798,-1,C30H30O7NS2P,0.315789473684211,0.422222222222222,17,10,6,73.6,609.431530307752,0.568469692247845,-0.466666666666667,0.233333333333333,1,0.0333333333333333,0.0333333333333333,1,Other,Lignin,Phytochemical
C28H37O14N,28,37,14,1,0,0,0,0,CHON,Lignin,611.221386016588,0.0308983170382249,-1,C28H37O14N,0,0.15,11,-3,-4,66.4071428571429,609.532739023585,0.467260976414764,-0.214285714285714,0.5,1.32142857142857,0.0357142857142857,0,NA,Lignin,Lignin,Other
C26H46O13NP,26,46,13,1,0,0,1,0,CHONP,Protein,611.270938518007,-0.427697262493339,-1,C26H46O13NP,0,0,5,-8,-10,84.4153846153846,609.582236194238,0.417763805761638,-0.846153846153846,0.5,1.76923076923077,0.0384615384615385,0.0384615384615385,1,Protein,Protein,Lipid
C27H50O12NP,27,50,12,1,0,0,1,0,CHONP,Protein,611.30730539698,-0.397200521509072,-1,C27H50O12NP,0,0,4,-8,-10,89.8555555555556,609.61856246563,0.381437534369525,-1.03703703703704,0.444444444444444,1.85185185185185,0.037037037037037,0.037037037037037,1,Protein,Protein,Lipid
C28H20O16,28,20,16,0,0,0,0,0,CHO,ConHC,612.075159364993,-0.0404678949246104,-1,C28H20O16,0.25,0.55,19,3,3,48.0857142857143,610.385559041042,0.614440958957857,0.428571428571428,0.571428571428571,0.714285714285714,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C25H24O18,25,24,18,0,0,0,0,0,CHO,Tannin,612.096274073649,-0.0165095743571051,-1,C25H24O18,0,0.3125,14,-4,-4,46.62,610.406650172826,0.593349827174279,0.48,0.72,0.96,0,0,NA,Tannin,Tannin,Other
C29H24O15,29,24,15,0,0,0,0,0,CHO,Lignin,612.111652103194,-0.215649046648926,-1,C29H24O15,0.214285714285714,0.488372093023256,18,3,3,54.4034482758621,610.422011031126,0.577988968874365,0.206896551724138,0.517241379310345,0.827586206896552,0,0,NA,Lignin,Lignin,Other
C26H28O17,26,28,17,0,0,0,0,0,CHO,Tannin,612.132694870896,-0.0741610380950885,-1,C26H28O17,0,0.257142857142857,13,-4,-4,53.7230769230769,610.443030302285,0.556969697714749,0.230769230769231,0.653846153846154,1.07692307692308,0,0,NA,Tannin,Tannin,Other
C30H28O14,30,28,14,0,0,0,0,0,CHO,Lignin,612.148124009551,-0.356778600050404,-1,C30H28O14,0.1875,0.434782608695652,17,3,3,60.3,610.458442212626,0.54155778737379,0,0.466666666666667,0.933333333333333,0,0,NA,Lignin,Lignin,Other
C17H32O20N4,17,32,20,4,0,0,0,0,CHON,Other,612.16115265505,-0.266539373548605,-1,C17H32O20N4,0,0,4,-16,-20,26.7705882352941,610.471456310223,0.528543689776825,1.17647058823529,1.17647058823529,1.88235294117647,0.235294117647059,0,NA,Other,Carbohydrate,Other
C27H32O16,27,32,16,0,0,0,0,0,CHO,Lignin,612.16915780747,-0.20064171588694,-1,C27H32O16,0,0.210526315789474,12,-4,-4,60.3,610.479452524018,0.520547475981516,0,0.592592592592593,1.18518518518519,0,0,NA,Lignin,Lignin,Other
C34H33O5N2SP,34,33,5,2,0,1,1,0,CHONSP,Lignin,612.184832779329,-0.0872271343570703,-1,C34H33O5N2SP,0.44,0.490909090909091,20,15,11,77.0647058823529,610.495109993064,0.50489000693608,-0.588235294117647,0.147058823529412,0.970588235294118,0.0588235294117647,0.0294117647058824,2,Unsat Hydrocarbon,Lignin,Phytochemical
C28H36O15,28,36,15,0,0,0,0,0,CHO,Lignin,612.205549942661,-0.211457673056175,-1,C28H36O15,0,0.170731707317073,11,-4,-4,66.4071428571429,610.515804023426,0.484195976573801,-0.214285714285714,0.535714285714286,1.28571428571429,0,0,NA,Lignin,Lignin,Other
C35H37O4N2SP,35,37,4,2,0,1,1,0,CHONSP,UnsatHC,612.221077916389,0.142056709002408,-1,C35H37O4N2SP,0.407407407407407,0.448275862068966,19,15,11,81.4714285714286,610.53131465848,0.468685341519972,-0.742857142857143,0.114285714285714,1.05714285714286,0.0571428571428571,0.0285714285714286,2,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
C30H45O7S2P,30,45,7,0,0,2,1,0,CHOSP,Lipid,612.234245712029,0.303767998512502,-1,C30H45O7S2P,0,0.106382978723404,9,2,-1,90.7,610.544467750842,0.455532249158182,-1.06666666666667,0.233333333333333,1.5,0,0.0333333333333333,0,Other,Lipid,Lipid
C29H40O14,29,40,14,0,0,0,0,0,CHO,Lignin,612.241941082776,-0.220647045759235,-1,C29H40O14,0,0.136363636363636,10,-4,-4,72.0931034482759,610.552154528869,0.447845471130904,-0.413793103448276,0.482758620689655,1.37931034482759,0,0,NA,Lignin,Lignin,Other
C30H44O13,30,44,13,0,0,0,0,0,CHO,Lignin,612.278093285128,0.160408436621819,-1,C30H44O13,0,0.106382978723404,9,-4,-4,77.4,610.588266363349,0.411733636651093,-0.6,0.433333333333333,1.46666666666667,0,0,NA,Protein,Lignin,Other
C28H53O12P,28,53,12,0,0,0,1,0,CHOP,Protein,612.327615888706,-0.248579685745098,-1,C28H53O12P,0,0,3,-9,-10,94.9071428571429,610.637733669545,0.362266330454645,-1.21428571428571,0.428571428571429,1.89285714285714,0,0.0357142857142857,0,Protein,Protein,Lipid
C32H52O11,32,52,11,0,0,0,0,0,CHO,Protein,612.350820531091,0.231862527414222,-1,C32H52O11,0,0.0566037735849057,7,-4,-4,87.01875,610.660912401419,0.339087598580704,-0.9375,0.34375,1.625,0,0,NA,Protein,Protein,Other
C27H35O15N,27,35,15,1,0,0,0,0,CHON,Lignin,613.20074984326,-0.131087674723161,-1,C27H35O15N,0,0.135135135135135,11,-4,-5,62.4111111111111,611.509892674925,0.490107325074518,-0.0740740740740744,0.555555555555556,1.2962962962963,0.037037037037037,0,NA,Lignin,Lignin,Other
C28H39O14N,28,39,14,1,0,0,0,0,CHON,Lignin,613.236863458181,0.312290944682536,-1,C28H39O14N,0,0.1,10,-4,-5,68.4428571428571,611.545965965061,0.454034034938559,-0.285714285714286,0.5,1.39285714285714,0.0357142857142857,0,NA,Lignin,Lignin,Other
C27H18O17,27,18,17,0,0,0,0,0,CHO,ConHC,614.054663443705,-0.430401755854301,-1,C27H18O17,0.2,0.567567567567568,19,2,2,43.4111111111111,612.362852787816,0.637147212184232,0.592592592592593,0.62962962962963,0.666666666666667,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C24H22O19,24,22,19,0,0,0,0,0,CHO,Tannin,614.075801987178,-0.44532137074395,-1,C24H22O19,0,0.310344827586207,14,-5,-5,41.3,612.383967727802,0.616032272197799,0.666666666666667,0.791666666666667,0.916666666666667,0,0,NA,Tannin,Tannin,Other
C28H22O16,28,22,16,0,0,0,0,0,CHO,ConHC,614.091077712461,-0.477213677482881,-1,C28H22O16,0.166666666666667,0.5,18,2,2,50.1214285714286,612.399226396075,0.600773603925063,0.357142857142857,0.571428571428571,0.785714285714286,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C25H26O18,25,26,18,0,0,0,0,0,CHO,Tannin,614.112170869467,-0.41822500690057,-1,C25H26O18,0,0.25,13,-5,-5,48.9,612.420296000272,0.579703999727599,0.4,0.72,1.04,0,0,NA,Tannin,Tannin,Other
C29H26O15,29,26,15,0,0,0,0,0,CHO,Lignin,614.127394345651,-0.365037536609516,-1,C29H26O15,0.142857142857143,0.441860465116279,17,2,2,56.3689655172414,612.435502477787,0.564497522213173,0.137931034482758,0.517241379310345,0.896551724137931,0,0,NA,Lignin,Lignin,Other
C26H30O17,26,30,17,0,0,0,0,0,CHO,Tannin,614.148459800369,-0.260949395622167,-1,C26H30O17,0,0.2,12,-5,-5,55.9153846153846,612.45654441063,0.543455589370069,0.153846153846154,0.653846153846154,1.15384615384615,0,0,NA,Tannin,Tannin,Other
C30H30O14,30,30,14,0,0,0,0,0,CHO,Lignin,614.163704825036,-0.242854852261256,-1,C30H30O14,0.125,0.391304347826087,16,2,2,62.2,612.471772412566,0.528227587433889,-0.0666666666666664,0.466666666666667,1,0,0,NA,Lignin,Lignin,Other
C17H34O20N4,17,34,20,4,0,0,0,0,CHON,Other,614.176815002349,-0.285663906939114,-1,C17H34O20N4,0,0,3,-17,-21,30.1235294117647,612.484867950938,0.51513204906189,1.05882352941176,1.17647058823529,2,0.235294117647059,0,NA,Other,Carbohydrate,Other
C27H34O16,27,34,16,0,0,0,0,0,CHO,Lignin,614.184738956827,-0.0877778682231307,-1,C27H34O16,0,0.157894736842105,11,-5,-5,62.4111111111111,612.492783057458,0.5072169425423,-0.0740740740740744,0.592592592592593,1.25925925925926,0,0,NA,Lignin,Lignin,Other
C31H34O13,31,34,13,0,0,0,0,0,CHO,Lignin,614.199925702367,0.0251975489481456,-1,C31H34O13,0.111111111111111,0.346938775510204,15,2,2,67.6548387096774,612.507952845342,0.492047154657939,-0.258064516129032,0.419354838709677,1.09677419354839,0,0,NA,Lignin,Lignin,Other
C28H39O13P,28,39,13,0,0,0,1,0,CHOP,Lignin,614.213054768883,-0.369447834631292,-1,C28H39O13P,0,0.121951219512195,10,-3,-4,78.6214285714286,612.521067251825,0.478932748174998,-0.642857142857143,0.464285714285714,1.39285714285714,0,0.0357142857142857,0,Lignin,Lignin,Lipid
C28H38O15,28,38,15,0,0,0,0,0,CHO,Lignin,614.221022615738,0.078042854216067,-1,C28H38O15,0,0.121951219512195,10,-5,-5,68.4428571428571,612.529026201711,0.470973798288924,-0.285714285714286,0.535714285714286,1.35714285714286,0,0,NA,Lignin,Lignin,Other
C32H38O12,32,38,12,0,0,0,0,0,CHO,Lignin,614.23646107968,-0.218799580115803,-1,C32H38O12,0.1,0.307692307692308,14,2,2,72.76875,612.544447426926,0.455552573073646,-0.4375,0.375,1.1875,0,0,NA,Lignin,Lignin,Other
C29H43O12P,29,43,12,0,0,0,1,0,CHOP,Lignin,614.249294339631,-0.131842449017484,-1,C29H43O12P,0,0.0909090909090909,9,-3,-4,83.8862068965517,612.557266357145,0.442733642855387,-0.827586206896552,0.413793103448276,1.48275862068966,0,0.0344827586206897,0,Protein,Lignin,Lipid
C29H42O14,29,42,14,0,0,0,0,0,CHO,Lignin,614.257262286634,0.315455718666277,-1,C29H42O14,0,0.0909090909090909,9,-5,-5,74.0586206896552,612.565225407067,0.434774592933195,-0.482758620689655,0.482758620689655,1.44827586206897,0,0,NA,Lignin,Lignin,Other
C41H42O3S,41,42,3,0,0,1,0,0,CHOS,UnsatHC,614.285491445439,-0.0415782872596043,-1,C41H42O3S,0.459459459459459,0.480519480519481,21,18,17,83.9341463414634,612.593423044941,0.406576955059109,-0.829268292682927,0.0731707317073171,1.02439024390244,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
C30H46O13,30,46,13,0,0,0,0,0,CHO,Protein,614.293647136187,0.316506142448705,-1,C30H46O13,0,0.0638297872340425,8,-5,-5,79.3,612.601569628972,0.398430371028326,-0.666666666666667,0.433333333333333,1.53333333333333,0,0,NA,Protein,Protein,Other
C31H50O12,31,50,12,0,0,0,0,0,CHO,Protein,614.330199102028,0.04552628496589,-1,C31H50O12,0,0.04,7,-5,-5,84.2032258064516,612.638080780561,0.36191921943896,-0.838709677419355,0.387096774193548,1.61290322580645,0,0,NA,Protein,Protein,Other
C34H51O4N2SP,34,51,4,2,0,1,1,0,CHONSP,Lipid,614.330636217377,0.12878817726477,-1,C34H51O4N2SP,0.115384615384615,0.178571428571429,11,7,3,93.8294117647059,612.638517407823,0.361482592176685,-1.17647058823529,0.117647058823529,1.5,0.0588235294117647,0.0294117647058824,2,Unsat Hydrocarbon,Lipid;Unsat Hydrocarbon,Lipid
C32H54O11,32,54,11,0,0,0,0,0,CHO,Protein,614.366675190437,-0.101916232770561,-1,C32H54O11,0,0.0188679245283019,6,-5,-5,88.8,612.674516139444,0.325483860556119,-1,0.34375,1.6875,0,0,NA,Protein,Protein,Other
C26H33O16N,26,33,16,1,0,0,0,0,CHON,Lignin,615.179818873053,0.187172991216,-1,C26H33O16N,0,0.117647058823529,11,-5,-6,58.1076923076923,613.48675185856,0.513248141440386,0.0769230769230771,0.615384615384615,1.26923076923077,0.0384615384615385,0,NA,Lignin,Lignin,Other
C27H20O17,27,20,17,0,0,0,0,0,CHO,ConHC,616.070090260474,-0.0666202988829458,-1,C27H20O17,0.1,0.513513513513513,18,1,1,45.5222222222222,614.376029160996,0.623970839003846,0.518518518518519,0.62962962962963,0.740740740740741,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C24H24O19,24,24,19,0,0,0,0,0,CHO,Tannin,616.091102843008,0.12294820022867,-1,C24H24O19,0,0.241379310344828,13,-6,-6,43.675,614.397018280693,0.602981719307309,0.583333333333333,0.791666666666667,1,0,0,NA,Tannin,Tannin,Other
C28H24O16,28,24,16,0,0,0,0,0,CHO,Lignin,616.106437006352,-0.00370447633482144,-1,C28H24O16,0.0833333333333333,0.45,17,1,1,52.1571428571429,614.412335321773,0.587664678227043,0.285714285714286,0.571428571428571,0.857142857142857,0,0,NA,Lignin,Lignin,Other
C25H28O18,25,28,18,0,0,0,0,0,CHO,Tannin,616.127429669693,0.218180363526432,-1,C25H28O18,0,0.1875,12,-6,-6,51.18,614.43330454452,0.566695455480499,0.32,0.72,1.12,0,0,NA,Tannin,Tannin,Other
C28H29O10N2SP,28,29,10,2,0,1,1,0,CHONSP,Lignin,616.127930365394,0.198005803350008,-1,C28H29O10N2SP,0.142857142857143,0.368421052631579,16,6,2,66.4071428571429,614.433804681138,0.566195318861787,-0.214285714285714,0.357142857142857,1.03571428571429,0.0714285714285714,0.0357142857142857,2,Lignin,Lignin,Phytochemical
C29H28O15,29,28,15,0,0,0,0,0,CHO,Lignin,616.142777955775,0.0686115724419354,-1,C29H28O15,0.0714285714285714,0.395348837209302,16,1,1,58.3344827586207,614.448635692567,0.551364307432777,0.0689655172413794,0.517241379310345,0.96551724137931,0,0,NA,Lignin,Lignin,Other
C26H33O15P,26,33,15,0,0,0,1,0,CHOP,Lignin,616.155939922277,-0.378185880700018,-1,C26H33O15P,0,0.142857142857143,11,-4,-5,69.0692307692308,614.4617829623,0.538217037700178,-0.307692307692307,0.576923076923077,1.26923076923077,0,0.0384615384615385,0,Lignin,Lignin,Phytochemical
C27H37O10S2P,27,37,10,0,0,2,1,0,CHOSP,Lignin,616.156358527847,0.351811436169879,-1,C27H37O10S2P,0,0.105263157894737,10,0,-3,79.3,614.462201100451,0.537798899548875,-0.666666666666667,0.37037037037037,1.37037037037037,0,0.037037037037037,0,Lignin,Lignin,Lipid
C26H32O17,26,32,17,0,0,0,0,0,CHO,Tannin,616.163888796186,0.0986859420200604,-1,C26H32O17,0,0.142857142857143,11,-6,-6,58.1076923076923,614.469722960425,0.530277039574798,0.0769230769230771,0.653846153846154,1.23076923076923,0,0,NA,Tannin,Tannin,Other
C30H32O14,30,32,14,0,0,0,0,0,CHO,Lignin,616.179200909759,0.00783350191457056,-1,C30H32O14,0.0625,0.347826086956522,15,1,1,64.1,614.485017976355,0.51498202364462,-0.133333333333334,0.466666666666667,1.06666666666667,0,0,NA,Lignin,Lignin,Other
C27H37O14P,27,37,14,0,0,0,1,0,CHOP,Lignin,616.192376682579,-0.46134208975199,-1,C27H37O14P,0,0.105263157894737,10,-4,-5,75.0777777777778,614.49817903699,0.501820963010232,-0.518518518518518,0.518518518518518,1.37037037037037,0,0.037037037037037,0,Lignin,Lignin,Lipid
C27H36O16,27,36,16,0,0,0,0,0,CHO,Lignin,616.200268986129,0.107307761346244,-1,C27H36O16,0,0.105263157894737,10,-6,-6,64.5222222222222,614.506062527923,0.493937472076937,-0.148148148148148,0.592592592592593,1.33333333333333,0,0,NA,Lignin,Lignin,Other
C31H36O13,31,36,13,0,0,0,0,0,CHO,Lignin,616.215649920687,-0.0952228115115949,-1,C31H36O13,0.0555555555555556,0.306122448979592,14,1,1,69.4935483870968,614.521426287992,0.478573712007801,-0.32258064516129,0.419354838709677,1.16129032258065,0,0,NA,Lignin,Lignin,Other
C28H41O13P,28,41,13,0,0,0,1,0,CHOP,Lignin,616.22873296919,-0.4138979189102,-1,C28H41O13P,0,0.0731707317073171,9,-4,-5,80.6571428571429,614.534494727846,0.465505272153564,-0.714285714285714,0.464285714285714,1.46428571428571,0,0.0357142857142857,0,Protein,Lignin,Lipid
C28H40O15,28,40,15,0,0,0,0,0,CHO,Lignin,616.236823090583,-0.166291722575941,-1,C28H40O15,0,0.0731707317073171,9,-6,-6,70.4785714285714,614.542575815737,0.45742418426255,-0.357142857142857,0.535714285714286,1.42857142857143,0,0,NA,Lignin,Lignin,Other
C32H40O12,32,40,12,0,0,0,0,0,CHO,Lignin,616.252147776558,-0.277528213292277,-1,C32H40O12,0.05,0.269230769230769,13,1,1,74.55,614.557883390031,0.442116609968707,-0.5,0.375,1.25,0,0,NA,Lignin,Lignin,Other
C29H45O12P,29,45,12,0,0,0,1,0,CHOP,Protein,616.265135936486,-0.442207046415788,-1,C29H45O12P,0,0.0454545454545455,8,-4,-5,85.851724137931,614.570857047264,0.429142952736129,-0.896551724137931,0.413793103448276,1.55172413793103,0,0.0344827586206897,0,Protein,Protein,Lipid
C36H45O3N2SP,36,45,3,2,0,1,1,0,CHONSP,UnsatHC,616.288868509988,-0.0291888895338362,-1,C36H45O3N2SP,0.310344827586207,0.344262295081967,16,13,9,88.8,614.594563120762,0.405436879237641,-1,0.0833333333333333,1.25,0.0555555555555556,0.0277777777777778,2,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
C30H49O11P,30,49,11,0,0,0,1,0,CHOP,Protein,616.301523320102,-0.445227038429074,-1,C30H49O11P,0,0.0212765957446809,7,-4,-5,90.7,614.607203800402,0.392796199597683,-1.06666666666667,0.366666666666667,1.63333333333333,0,0.0333333333333333,0,Protein,Protein,Lipid
C30H48O13,30,48,13,0,0,0,0,0,CHO,Protein,616.309629908956,-0.22436913056564,-1,C30H48O13,0,0.0212765957446809,7,-6,-6,81.2,614.615301337367,0.384698662633355,-0.733333333333333,0.433333333333333,1.6,0,0,NA,Protein,Protein,Other
C31H52O12,31,52,12,0,0,0,0,0,CHO,Protein,616.345976969361,-0.161978766207193,-1,C31H52O12,0,0,6,-6,-6,86.041935483871,614.651607812319,0.348392187680702,-0.903225806451613,0.387096774193548,1.67741935483871,0,0,NA,Protein,Protein,Other
C34H53O4N2SP,34,53,4,2,0,1,1,0,CHONSP,Lipid,616.346478002594,-0.182693498707626,-1,C34H53O4N2SP,0.0769230769230769,0.142857142857143,10,6,2,95.5058823529412,614.652108286095,0.347891713904801,-1.23529411764706,0.117647058823529,1.55882352941176,0.0588235294117647,0.0294117647058824,2,Lipid,Lipid;Unsat Hydrocarbon,Lipid
C26H18O18,26,18,18,0,0,0,0,0,CHO,ConHC,618.049340673191,-0.0435201351385871,-1,C26H18O18,0,0.529411764705882,18,0,0,40.5692307692308,616.35306952502,0.646930474979513,0.692307692307693,0.692307692307692,0.692307692307692,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C27H22O17,27,22,17,0,0,0,0,0,CHO,Lignin,618.085763265025,-0.103518198501562,-1,C27H22O17,0,0.459459459459459,17,0,0,47.6333333333333,616.389451447063,0.610548552936848,0.444444444444445,0.62962962962963,0.814814814814815,0,0,NA,Lignin,Lignin,Other
C28H26O16,28,26,16,0,0,0,0,0,CHO,Lignin,618.122112721146,-0.045190013161426,-1,C28H26O16,0,0.4,16,0,0,54.1928571428571,616.425760315057,0.574239684943336,0.214285714285714,0.571428571428571,0.928571428571429,0,0,NA,Lignin,Lignin,Other
C29H30O15,29,30,15,0,0,0,0,0,CHO,Lignin,618.158527997698,-0.0933469251659549,-1,C29H30O15,0,0.348837209302326,15,0,0,60.3,616.462134929985,0.537865070014504,0,0.517241379310345,1.03448275862069,0,0,NA,Lignin,Lignin,Other
C26H35O15P,26,35,15,0,0,0,1,0,CHOP,Lignin,618.171599838062,-0.392889388020482,-1,C26H35O15P,0,0.0857142857142857,10,-5,-6,71.2615384615385,616.475192174216,0.524807825784137,-0.384615384615385,0.576923076923077,1.34615384615385,0,0.0384615384615385,0,Lignin;Amino Sugar,Lignin,Lipid
C30H34O14,30,34,14,0,0,0,0,0,CHO,Lignin,618.194934558061,-0.127398749077886,-1,C30H34O14,0,0.304347826086957,14,0,0,66,616.498500838458,0.501499161542029,-0.2,0.466666666666667,1.13333333333333,0,0,NA,Lignin,Lignin,Other
C17H38O20N4,17,38,20,4,0,0,0,0,CHON,Other,618.208066580302,-0.205266978441905,-1,C17H38O20N4,0,0,1,-19,-23,36.8294117647059,616.511618197366,0.488381802634308,0.823529411764706,1.17647058823529,2.23529411764706,0.235294117647059,0,NA,Other,Carbohydrate,Other
C31H38O13,31,38,13,0,0,0,0,0,CHO,Lignin,618.231370134586,-0.208380700592899,-1,C31H38O13,0,0.26530612244898,13,0,0,71.3322580645161,616.534895730693,0.46510426930729,-0.387096774193548,0.419354838709677,1.2258064516129,0,0,NA,Lignin,Lignin,Other
C28H43O13P,28,43,13,0,0,0,1,0,CHOP,Protein,618.244402795428,-0.444513248874969,-1,C28H43O13P,0,0.024390243902439,8,-5,-6,82.6928571428571,616.547913839149,0.45208616085074,-0.785714285714286,0.464285714285714,1.53571428571429,0,0.0357142857142857,0,Protein,Protein,Lipid
C29H47O8S2P,29,47,8,0,0,2,1,0,CHOSP,Lipid,618.244879699498,0.188721339388209,-1,C29H47O8S2P,0,0,7,-1,-4,91.748275862069,616.548390210704,0.451609789296185,-1.10344827586207,0.275862068965517,1.62068965517241,0,0.0344827586206897,0,Lipid,Lipid,Lipid
C32H42O12,32,42,12,0,0,0,0,0,CHO,Lignin,618.267777422145,-0.243597921413935,-1,C32H42O12,0,0.230769230769231,12,0,0,76.33125,616.571262365549,0.42873763445084,-0.5625,0.375,1.3125,0,0,NA,Lignin,Lignin,Other
C29H47O12P,29,47,12,0,0,0,1,0,CHOP,Protein,618.280753905021,-0.388854285124171,-1,C29H47O12P,0,0,7,-5,-6,87.8172413793103,616.584224358768,0.415775641231562,-0.96551724137931,0.413793103448276,1.62068965517241,0,0.0344827586206897,0,Protein,Protein,Lipid
C30H51O11P,30,51,11,0,0,0,1,0,CHOP,Protein,618.317091520139,-0.311377353294492,-1,C30H51O11P,0,0,6,-5,-6,92.6,616.620521398982,0.379478601018263,-1.13333333333333,0.366666666666667,1.7,0,0.0333333333333333,0,Protein,Protein,Lipid
C30H50O13,30,50,13,0,0,0,0,0,CHO,Protein,618.325250168902,-0.175436150901494,-1,C30H50O13,0,0,6,-7,-7,83.1,616.628670937724,0.371329062276345,-0.8,0.433333333333333,1.66666666666667,0,0,NA,Protein,Protein,Other
C31H55O10P,31,55,10,0,0,0,1,0,CHOP,Protein,618.353435142105,-0.24362378607819,-1,C31H55O10P,0,0,5,-5,-6,97.0741935483871,616.656824439334,0.343175560666168,-1.29032258064516,0.32258064516129,1.7741935483871,0,0.032258064516129,0,Protein,Protein,Lipid
C26H20O18,26,20,18,0,0,0,0,0,CHO,ConHC,620.065000564885,-0.0592277988446901,-1,C26H20O18,0,0.470588235294118,17,-1,-1,42.7615384615385,618.366478712872,0.633521287127678,0.615384615384615,0.692307692307692,0.769230769230769,0,0,NA,Tannin;Cond Hydrocarbon,Cond Hydrocarbon,Other
C27H24O17,27,24,17,0,0,0,0,0,CHO,Lignin,620.101348849041,0.000801576447061839,-1,C27H24O17,0,0.405405405405405,16,-1,-1,49.7444444444444,618.40278641021,0.597213589790385,0.37037037037037,0.62962962962963,0.888888888888889,0,0,NA,Lignin,Lignin,Other
C28H28O16,28,28,16,0,0,0,0,0,CHO,Lignin,620.137740240193,-0.00868805829708377,-1,C28H28O16,0,0.35,15,-1,-1,56.2285714285714,618.439137166409,0.560862833590932,0.142857142857143,0.571428571428571,1,0,0,NA,Lignin,Lignin,Other
C25H33O16P,25,33,16,0,0,0,1,0,CHOP,Lignin,620.150657625184,-0.0582153435976302,-1,C25H33O16P,0,0.0625,10,-6,-7,67.14,618.452040127733,0.54795987226737,-0.24,0.64,1.32,0,0.04,0,Lignin,Lignin,Other
C29H32O15,29,32,15,0,0,0,0,0,CHO,Lignin,620.174207682146,-0.140804704227563,-1,C29H32O15,0,0.302325581395349,14,-1,-1,62.2655172413793,618.475563888491,0.524436111509431,-0.068965517241379,0.517241379310345,1.10344827586207,0,0,NA,Lignin,Lignin,Other
C26H37O15P,26,37,15,0,0,0,1,0,CHOP,Lignin,620.187159932228,-0.246543362534931,-1,C26H37O15P,0,0.0285714285714286,9,-6,-7,73.4538461538462,618.488501675974,0.511498324025524,-0.461538461538462,0.576923076923077,1.42307692307692,0,0.0384615384615385,0,Lignin;Amino Sugar,Lignin,Lipid
